product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,revenue_lost,is_marked_down,month,quarter,year_quarter,has_rating,rating_band,price_band,is_out_of_stock,is_dead_inventory
FB000152,Shoes,Banana Republic,Winter,M,Navy,65.87,11.4,58.36,2025-08-06,15,3.9,False,,7.51,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000153,Dresses,Zara,Winter,XXL,Blue,155.06,29.4,109.47,2025-08-06,5,3.6,False,,45.59,True,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB000154,Outerwear,Zara,Winter,L,Brown,172.59,0.0,172.59,2025-08-06,1,2.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000155,Dresses,H&M,Summer,M,Blue,68.72,0.0,68.72,2025-08-06,28,1.7,True,Quality Issue,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000156,Tops,Banana Republic,Spring,XL,Blue,28.78,0.0,28.78,2024-10-03,21,,False,,0.0,False,2024-10,Q4,2024-Q4,False,,Budget,False,False
FB000157,Outerwear,H&M,Winter,XXL,Black,110.32,28.3,79.1,2025-08-06,49,3.3,False,,31.22,True,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB000158,Shoes,Mango,Summer,XXL,Black,194.24,0.0,194.24,2025-08-06,17,1.2,True,Changed Mind,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,False
FB000159,Shoes,Gap,Fall,XS,Beige,175.91,0.0,175.91,2025-08-06,4,2.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000160,Bottoms,Mango,Winter,XXL,Gray,79.34,0.0,79.34,2025-08-06,30,4.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000161,Bottoms,H&M,Summer,M,Green,111.88,0.0,111.88,2025-08-06,41,4.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000162,Accessories,Gap,Spring,One Size,Navy,42.84,40.6,25.45,2024-09-12,18,2.6,False,,17.39,True,2024-09,Q3,2024-Q3,True,Fair,Budget,False,False
FB000163,Bottoms,Gap,Spring,XXL,Navy,26.28,1.1,25.99,2025-06-20,35,5.0,False,,0.29,True,2025-06,Q2,2025-Q2,True,Excellent,Budget,False,False
FB000164,Accessories,H&M,Spring,One Size,Green,23.11,0.0,23.11,2024-09-17,2,1.4,False,,0.0,False,2024-09,Q3,2024-Q3,True,Poor,Budget,False,False
FB000165,Shoes,Zara,Winter,M,White,168.36,0.0,168.36,2025-08-06,47,,True,Damaged,0.0,False,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB000166,Shoes,Gap,Fall,XL,Green,99.26,0.0,99.26,2025-08-06,33,,True,Quality Issue,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000167,Accessories,Mango,Spring,One Size,Black,53.66,0.0,53.66,2024-12-19,40,2.8,False,,0.0,False,2024-12,Q4,2024-Q4,True,Fair,Mid-Range,False,False
FB000168,Accessories,Ann Taylor,Summer,One Size,Gray,69.71,18.0,57.16,2025-08-06,34,4.2,True,Color Mismatch,12.55,True,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000169,Dresses,Forever21,Fall,XXL,Gray,60.3,21.4,47.4,2025-08-06,4,3.6,False,,12.9,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000170,Shoes,Banana Republic,Winter,XXL,Red,113.58,0.0,113.58,2025-08-06,33,4.9,True,Wrong Item,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000171,Bottoms,Ann Taylor,Fall,XS,Brown,54.86,1.7,53.93,2025-08-06,40,2.5,False,,0.93,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000172,Tops,Zara,Winter,XS,Red,92.25,0.0,92.25,2025-08-06,13,2.8,True,Damaged,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000173,Accessories,Ann Taylor,Winter,One Size,White,54.07,0.0,54.07,2025-08-06,47,4.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000174,Shoes,Banana Republic,Winter,XL,Red,104.4,0.0,104.4,2025-08-06,41,3.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB000175,Dresses,Ann Taylor,Spring,M,Gray,45.97,0.0,45.97,2024-08-28,37,3.2,True,Quality Issue,0.0,False,2024-08,Q3,2024-Q3,True,Good,Budget,False,False
FB000176,Tops,Ann Taylor,Summer,XXL,Black,28.79,0.0,28.79,2025-08-06,4,4.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000177,Outerwear,Uniqlo,Winter,M,Gray,204.21,0.0,204.21,2025-08-06,5,3.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB000178,Shoes,Mango,Fall,XXL,Pink,190.75,20.0,152.6,2025-08-06,47,,False,,38.15,True,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB000179,Tops,Forever21,Winter,XS,Brown,33.01,39.2,20.07,2025-08-06,16,3.7,False,,12.94,True,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB000180,Accessories,Banana Republic,Spring,One Size,Blue,47.61,39.8,28.66,2024-12-03,18,1.3,False,,18.95,True,2024-12,Q4,2024-Q4,True,Poor,Budget,False,True
FB000181,Outerwear,H&M,Spring,XS,Red,137.16,0.0,137.16,2024-09-26,34,3.2,False,,0.0,False,2024-09,Q3,2024-Q3,True,Good,Premium,False,False
FB000182,Tops,Gap,Fall,M,Navy,108.49,0.0,108.49,2025-08-06,7,3.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB000183,Tops,Banana Republic,Winter,XL,Green,106.49,0.0,106.49,2025-08-06,23,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB000184,Tops,Mango,Winter,XXL,Pink,114.86,0.0,114.86,2025-08-06,48,1.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000185,Dresses,Zara,Fall,L,Blue,121.68,0.0,121.68,2025-08-06,9,1.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000186,Bottoms,Zara,Summer,XXL,Black,74.08,3.9,71.19,2025-08-06,37,1.7,False,,2.89,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000187,Tops,Gap,Fall,M,Blue,92.37,35.9,59.21,2025-08-06,20,,False,,33.16,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000188,Tops,Uniqlo,Summer,XXL,Beige,34.06,0.0,34.06,2025-08-06,39,4.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000189,Dresses,Zara,Summer,L,Pink,173.42,0.0,173.42,2025-08-06,47,4.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB000190,Bottoms,Uniqlo,Spring,XXL,Brown,66.51,0.0,66.51,2024-10-04,32,2.1,False,,0.0,False,2024-10,Q4,2024-Q4,True,Fair,Mid-Range,False,False
FB000191,Bottoms,Uniqlo,Fall,XXL,Blue,72.44,7.1,67.3,2025-08-06,10,1.8,False,,5.14,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000192,Tops,Ann Taylor,Fall,S,Black,81.2,0.0,81.2,2025-08-06,3,1.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000193,Outerwear,Gap,Summer,XXL,Red,104.5,12.3,91.65,2025-08-06,42,,False,,12.85,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000194,Dresses,Gap,Winter,XL,Pink,57.53,13.0,50.05,2025-08-06,12,4.1,False,,7.48,True,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000195,Shoes,Banana Republic,Summer,XXL,Gray,142.58,0.0,142.58,2025-08-06,25,4.8,True,Quality Issue,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000196,Dresses,Zara,Fall,XXL,Green,162.23,29.4,114.53,2025-08-06,41,4.0,True,Quality Issue,47.7,True,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB000197,Bottoms,Ann Taylor,Spring,XXL,Red,32.1,51.7,15.5,2024-11-23,27,,False,,16.6,True,2024-11,Q4,2024-Q4,False,,Budget,False,False
FB000198,Shoes,Uniqlo,Fall,L,Black,162.41,42.7,93.06,2025-08-06,22,4.8,False,,69.35,True,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB000199,Tops,Banana Republic,Fall,M,Gray,77.46,57.5,32.92,2025-08-06,23,4.0,False,,44.54,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000200,Tops,H&M,Fall,XXL,Blue,103.42,56.1,45.4,2025-08-06,4,4.7,False,,58.02,True,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000201,Bottoms,Zara,Spring,XS,Green,42.91,33.3,28.62,2024-11-23,18,,False,,14.29,True,2024-11,Q4,2024-Q4,False,,Budget,False,False
FB000202,Shoes,Zara,Summer,XL,Green,144.92,17.0,120.28,2025-08-06,32,2.0,False,,24.64,True,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000203,Shoes,Banana Republic,Summer,XS,Black,93.07,23.9,70.83,2025-08-06,10,3.5,True,Changed Mind,22.24,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000204,Outerwear,H&M,Summer,S,Red,119.96,0.0,119.96,2025-08-06,20,1.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000205,Accessories,Forever21,Summer,One Size,Gray,42.04,50.9,20.64,2025-08-06,43,2.3,True,Wrong Item,21.4,True,2025-08,Q3,2025-Q3,True,Fair,Budget,False,True
FB000206,Accessories,Banana Republic,Winter,One Size,Red,54.45,0.0,54.45,2025-08-06,12,2.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000207,Tops,Mango,Spring,M,Green,66.95,36.4,42.58,2024-09-28,44,1.9,True,Quality Issue,24.37,True,2024-09,Q3,2024-Q3,True,Poor,Mid-Range,False,True
FB000208,Tops,Ann Taylor,Spring,XL,Beige,116.96,8.8,106.67,2025-04-29,33,1.6,False,,10.29,True,2025-04,Q2,2025-Q2,True,Poor,Premium,False,False
FB000209,Tops,Forever21,Fall,XXL,Pink,111.14,0.0,111.14,2025-08-06,49,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000210,Tops,Banana Republic,Fall,XS,Blue,59.6,0.0,59.6,2025-08-06,40,2.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000211,Tops,Ann Taylor,Spring,S,Gray,25.49,16.7,21.23,2025-05-23,32,,False,,4.26,True,2025-05,Q2,2025-Q2,False,,Budget,False,False
FB000212,Tops,Zara,Spring,M,Black,82.94,0.0,82.94,2025-07-17,46,1.5,False,,0.0,False,2025-07,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000213,Tops,Uniqlo,Spring,L,Blue,99.71,0.0,99.71,2024-08-21,23,1.4,False,,0.0,False,2024-08,Q3,2024-Q3,True,Poor,Mid-Range,False,False
FB000214,Accessories,Banana Republic,Fall,One Size,Black,69.74,0.0,69.74,2025-08-06,11,3.3,True,Changed Mind,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000215,Bottoms,H&M,Summer,XXL,Green,57.19,0.0,57.19,2025-08-06,12,2.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000216,Tops,H&M,Summer,XXL,Red,58.65,0.0,58.65,2025-08-06,4,1.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000217,Outerwear,Uniqlo,Fall,XL,Pink,110.22,0.0,110.22,2025-08-06,4,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000218,Tops,Zara,Summer,XXL,Pink,69.36,0.0,69.36,2025-08-06,25,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000219,Bottoms,Zara,Winter,S,Black,87.03,0.0,87.03,2025-08-06,39,4.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000220,Dresses,Zara,Winter,XXL,Brown,160.6,18.4,131.05,2025-08-06,41,3.0,False,,29.55,True,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000221,Outerwear,H&M,Spring,XS,Purple,167.02,0.0,167.02,2025-01-30,26,2.6,True,Size Issue,0.0,False,2025-01,Q1,2025-Q1,True,Fair,Luxury,False,False
FB000222,Tops,Zara,Summer,XXL,Gray,26.09,0.0,26.09,2025-08-06,32,4.6,True,Damaged,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000223,Outerwear,H&M,Summer,XL,Brown,246.65,0.0,246.65,2025-08-06,17,2.9,True,Damaged,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000224,Outerwear,Forever21,Summer,S,Red,206.91,0.0,206.91,2025-08-06,34,2.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000225,Dresses,Gap,Winter,XL,Black,85.08,0.0,85.08,2025-08-06,29,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000226,Outerwear,Forever21,Spring,XXL,White,240.32,54.8,108.62,2024-12-27,3,4.5,False,,131.7,True,2024-12,Q4,2024-Q4,True,Excellent,Luxury,False,False
FB000227,Dresses,Uniqlo,Fall,XXL,Red,130.12,1.4,128.3,2025-08-06,0,5.0,False,,1.82,True,2025-08,Q3,2025-Q3,True,Excellent,Premium,True,False
FB000228,Bottoms,H&M,Spring,XS,Black,42.29,15.8,35.61,2024-11-02,11,1.6,False,,6.68,True,2024-11,Q4,2024-Q4,True,Poor,Budget,False,False
FB000229,Outerwear,H&M,Spring,S,Beige,191.54,0.0,191.54,2024-10-10,18,1.2,False,,0.0,False,2024-10,Q4,2024-Q4,True,Poor,Luxury,False,False
FB000230,Accessories,Ann Taylor,Spring,One Size,Beige,42.23,0.0,42.23,2025-07-14,15,,False,,0.0,False,2025-07,Q3,2025-Q3,False,,Budget,False,False
FB000231,Shoes,H&M,Summer,S,Gray,109.76,0.0,109.76,2025-08-06,16,4.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000232,Accessories,Mango,Summer,One Size,Red,76.8,43.3,43.55,2025-08-06,24,,False,,33.25,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000233,Dresses,Forever21,Winter,Unknown,Black,56.34,22.4,43.72,2025-08-06,37,2.5,True,Wrong Item,12.62,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000234,Tops,Gap,Fall,Unknown,Beige,88.41,0.0,88.41,2025-08-06,24,4.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000235,Tops,Gap,Spring,S,Black,25.96,0.0,25.96,2024-10-04,2,1.4,False,,0.0,False,2024-10,Q4,2024-Q4,True,Poor,Budget,False,False
FB000236,Bottoms,Zara,Spring,XXL,Red,60.25,0.0,60.25,2024-08-16,25,4.1,False,,0.0,False,2024-08,Q3,2024-Q3,True,Excellent,Mid-Range,False,False
FB000237,Accessories,H&M,Fall,One Size,Red,52.33,19.1,42.33,2025-08-06,4,,False,,10.0,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000238,Accessories,Mango,Fall,One Size,White,67.61,0.0,67.61,2025-08-06,14,1.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000239,Shoes,Forever21,Spring,L,Brown,136.0,0.0,136.0,2025-08-01,46,4.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000240,Shoes,Zara,Fall,Unknown,Brown,74.48,0.0,74.48,2025-08-06,24,3.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000241,Dresses,Forever21,Fall,XS,Pink,101.39,0.0,101.39,2025-08-06,33,2.4,True,Size Issue,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB000242,Dresses,Forever21,Fall,XXL,Green,169.68,41.7,98.92,2025-08-06,43,4.6,False,,70.76,True,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB000243,Accessories,Forever21,Winter,One Size,Purple,52.45,0.0,52.45,2025-08-06,34,2.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000244,Shoes,Uniqlo,Summer,XXL,Pink,153.85,47.6,80.62,2025-08-06,12,3.1,False,,73.23,True,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB000245,Bottoms,Mango,Fall,M,Brown,32.7,50.5,16.19,2025-08-06,46,1.3,False,,16.51,True,2025-08,Q3,2025-Q3,True,Poor,Budget,False,True
FB000246,Outerwear,Uniqlo,Fall,L,Navy,104.27,54.6,47.34,2025-08-06,42,4.2,False,,56.93,True,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000247,Dresses,Forever21,Summer,M,Gray,80.04,50.9,39.3,2025-08-06,45,,False,,40.74,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000248,Bottoms,Banana Republic,Spring,M,Black,72.07,0.0,72.07,2025-05-08,20,,True,Color Mismatch,0.0,False,2025-05,Q2,2025-Q2,False,,Mid-Range,False,False
FB000249,Outerwear,Zara,Fall,M,Green,220.99,0.0,220.99,2025-08-06,42,3.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB000250,Outerwear,Uniqlo,Fall,XS,Black,117.36,14.6,100.23,2025-08-06,33,,True,Size Issue,17.13,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000251,Outerwear,Banana Republic,Spring,L,Navy,198.76,48.8,101.77,2025-04-26,36,3.0,False,,96.99,True,2025-04,Q2,2025-Q2,True,Fair,Luxury,False,False
FB000252,Outerwear,H&M,Fall,L,Black,121.03,0.0,121.03,2025-08-06,14,1.6,True,Changed Mind,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000253,Tops,H&M,Fall,L,White,88.62,0.0,88.62,2025-08-06,48,2.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000254,Shoes,H&M,Summer,XL,Green,88.94,0.0,88.94,2025-08-06,29,3.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000255,Bottoms,Zara,Winter,S,Black,115.7,17.8,95.11,2025-08-06,32,1.7,False,,20.59,True,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000256,Bottoms,Forever21,Fall,XXL,Black,75.66,0.0,75.66,2025-08-06,20,3.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000257,Accessories,Ann Taylor,Winter,One Size,Green,42.11,0.0,42.11,2025-08-06,26,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB000258,Outerwear,H&M,Spring,XXL,Beige,247.9,4.3,237.24,2024-12-25,25,4.6,False,,10.66,True,2024-12,Q4,2024-Q4,True,Excellent,Luxury,False,False
FB000259,Shoes,Banana Republic,Spring,XL,Beige,143.45,0.0,143.45,2024-09-27,39,,True,Quality Issue,0.0,False,2024-09,Q3,2024-Q3,False,,Premium,False,False
FB000260,Accessories,Banana Republic,Winter,One Size,Beige,24.96,44.7,13.8,2025-08-06,44,,False,,11.16,True,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB000261,Outerwear,Forever21,Summer,XL,Navy,109.74,0.0,109.74,2025-08-06,45,1.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000262,Dresses,H&M,Summer,XL,Blue,161.14,0.0,161.14,2025-08-06,44,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,False
FB000263,Outerwear,Banana Republic,Spring,XXL,Brown,220.14,9.2,199.89,2025-06-27,23,4.8,False,,20.25,True,2025-06,Q2,2025-Q2,True,Excellent,Luxury,False,False
FB000264,Dresses,Forever21,Summer,S,Pink,57.33,0.0,57.33,2025-08-06,23,2.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000265,Bottoms,Zara,Fall,XXL,Blue,108.24,0.0,108.24,2025-08-06,8,2.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB000266,Accessories,Banana Republic,Summer,One Size,Gray,67.93,0.0,67.93,2025-08-06,22,4.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000267,Dresses,Zara,Winter,XS,Blue,168.96,0.0,168.96,2025-08-06,9,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB000268,Tops,Ann Taylor,Fall,S,White,90.63,0.0,90.63,2025-08-06,33,4.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000269,Accessories,Mango,Spring,One Size,Green,72.3,0.4,72.01,2024-12-29,38,3.0,True,Color Mismatch,0.29,True,2024-12,Q4,2024-Q4,True,Fair,Mid-Range,False,False
FB000270,Bottoms,H&M,Winter,S,Beige,27.98,0.0,27.98,2025-08-06,0,3.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Budget,True,False
FB000271,Dresses,Forever21,Summer,Unknown,Navy,92.73,0.0,92.73,2025-08-06,15,1.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000272,Bottoms,Mango,Summer,XXL,White,64.28,0.0,64.28,2025-08-06,46,3.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000273,Dresses,Ann Taylor,Fall,M,Black,133.12,0.0,133.12,2025-08-06,35,1.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000274,Tops,Gap,Winter,XXL,Brown,70.36,0.0,70.36,2025-08-06,0,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,True,False
FB000275,Outerwear,Uniqlo,Summer,XL,Pink,199.01,0.0,199.01,2025-08-06,8,4.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB000276,Bottoms,H&M,Summer,L,Navy,62.41,37.1,39.26,2025-08-06,6,4.1,False,,23.15,True,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000277,Shoes,Uniqlo,Summer,XS,Black,71.44,0.0,71.44,2025-08-06,45,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000278,Dresses,Zara,Winter,Unknown,Blue,89.69,0.0,89.69,2025-08-06,50,4.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000279,Outerwear,Mango,Spring,XXL,Gray,161.65,10.2,145.16,2025-03-30,42,,False,,16.49,True,2025-03,Q1,2025-Q1,False,,Luxury,False,False
FB000280,Accessories,Uniqlo,Winter,One Size,White,46.59,0.0,46.59,2025-08-06,29,4.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000281,Accessories,Zara,Fall,One Size,Pink,74.2,0.0,74.2,2025-08-06,22,1.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000282,Bottoms,Uniqlo,Fall,S,Brown,99.67,0.0,99.67,2025-08-06,13,5.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000283,Shoes,Forever21,Fall,XS,Purple,112.74,23.0,86.81,2025-08-06,37,1.0,False,,25.93,True,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000284,Tops,Banana Republic,Summer,S,Black,95.82,39.4,58.07,2025-08-06,6,,True,Damaged,37.75,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000285,Shoes,Ann Taylor,Winter,M,Green,157.42,0.0,157.42,2025-08-06,38,2.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000286,Accessories,Zara,Fall,One Size,Red,60.17,14.1,51.69,2025-08-06,38,5.0,False,,8.48,True,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000287,Outerwear,Mango,Winter,XL,Pink,169.03,0.0,169.03,2025-08-06,16,1.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,False
FB000288,Dresses,Uniqlo,Fall,S,Pink,175.86,0.0,175.86,2025-08-06,0,4.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Luxury,True,False
FB000289,Shoes,Mango,Summer,Unknown,Brown,169.75,0.0,169.75,2025-08-06,5,2.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000290,Accessories,H&M,Summer,One Size,Red,51.77,24.3,39.19,2025-08-06,50,3.7,False,,12.58,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000291,Tops,Mango,Fall,M,Black,83.09,0.0,83.09,2025-08-06,22,2.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000292,Outerwear,Ann Taylor,Winter,XS,Purple,176.1,0.0,176.1,2025-08-06,12,4.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB000293,Bottoms,Mango,Fall,M,Blue,69.11,0.0,69.11,2025-08-06,18,3.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000294,Shoes,Zara,Spring,S,Purple,117.85,0.0,117.85,2024-12-23,34,3.3,False,,0.0,False,2024-12,Q4,2024-Q4,True,Good,Premium,False,False
FB000295,Shoes,Banana Republic,Fall,M,Purple,96.17,36.0,61.55,2025-08-06,45,3.5,False,,34.62,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000296,Shoes,Zara,Spring,XXL,Red,80.14,0.0,80.14,2025-03-31,10,5.0,False,,0.0,False,2025-03,Q1,2025-Q1,True,Excellent,Mid-Range,False,False
FB000297,Accessories,Gap,Summer,One Size,Pink,55.08,13.0,47.92,2025-08-06,17,3.9,False,,7.16,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000298,Dresses,Mango,Fall,S,Pink,165.84,50.4,82.26,2025-08-06,17,3.2,True,Damaged,83.58,True,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB000299,Dresses,Gap,Summer,XXL,Red,82.7,0.0,82.7,2025-08-06,20,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000300,Outerwear,Banana Republic,Spring,S,Purple,222.86,6.6,208.15,2024-12-19,29,2.1,False,,14.71,True,2024-12,Q4,2024-Q4,True,Fair,Luxury,False,False
FB000301,Tops,Mango,Winter,L,Gray,107.15,0.0,107.15,2025-08-06,33,,True,Wrong Item,0.0,False,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000302,Shoes,H&M,Fall,XXL,Gray,85.54,0.0,85.54,2025-08-06,30,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
